Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price
01/26/2024,22:00,N,LZ_WEST,28.18
01/26/2024,23:00,N,HB_BUSAVG,20.9
01/26/2024,23:00,N,HB_HOUSTON,20.86
01/26/2024,23:00,N,HB_HUBAVG,21.2
01/26/2024,23:00,N,HB_NORTH,20.45
01/26/2024,23:00,N,HB_PAN,13.17
01/26/2024,23:00,N,HB_SOUTH,21.18
01/26/2024,23:00,N,HB_WEST,22.29
01/26/2024,23:00,N,LZ_AEN,21.07
01/26/2024,23:00,N,LZ_CPS,21.24
01/26/2024,23:00,N,LZ_HOUSTON,20.87
01/26/2024,23:00,N,LZ_LCRA,21.2
01/26/2024,23:00,N,LZ_NORTH,20.43
01/26/2024,23:00,N,LZ_RAYBN,20.37
01/26/2024,23:00,N,LZ_SOUTH,21.47
01/26/2024,23:00,N,LZ_WEST,25.91
01/26/2024,24:00,N,HB_BUSAVG,17.34
01/26/2024,24:00,N,HB_HOUSTON,17.1
01/26/2024,24:00,N,HB_HUBAVG,17.61
01/26/2024,24:00,N,HB_NORTH,16.94
01/26/2024,24:00,N,HB_PAN,13.97
01/26/2024,24:00,N,HB_SOUTH,17.67
01/26/2024,24:00,N,HB_WEST,18.73
01/26/2024,24:00,N,LZ_AEN,17.43
01/26/2024,24:00,N,LZ_CPS,17.69
01/26/2024,24:00,N,LZ_HOUSTON,17.09
01/26/2024,24:00,N,LZ_LCRA,17.57
01/26/2024,24:00,N,LZ_NORTH,16.93
01/26/2024,24:00,N,LZ_RAYBN,16.89
01/26/2024,24:00,N,LZ_SOUTH,18.35
01/26/2024,24:00,N,LZ_WEST,22.36
01/27/2024,01:00,N,HB_BUSAVG,16.91
01/27/2024,01:00,N,HB_HOUSTON,17.04
01/27/2024,01:00,N,HB_HUBAVG,17.11
01/27/2024,01:00,N,HB_NORTH,16.5
01/27/2024,01:00,N,HB_PAN,15.98
01/27/2024,01:00,N,HB_SOUTH,17.57
01/27/2024,01:00,N,HB_WEST,17.35
01/27/2024,01:00,N,LZ_AEN,17.3
01/27/2024,01:00,N,LZ_CPS,17.91
01/27/2024,01:00,N,LZ_HOUSTON,17.06
01/27/2024,01:00,N,LZ_LCRA,17.61
01/27/2024,01:00,N,LZ_NORTH,16.48
01/27/2024,01:00,N,LZ_RAYBN,16.46
01/27/2024,01:00,N,LZ_SOUTH,17.83
01/27/2024,01:00,N,LZ_WEST,20.07
01/27/2024,02:00,N,HB_BUSAVG,14.31
01/27/2024,02:00,N,HB_HOUSTON,14.4
01/27/2024,02:00,N,HB_HUBAVG,14.55
01/27/2024,02:00,N,HB_NORTH,13.84
01/27/2024,02:00,N,HB_PAN,13.24
01/27/2024,02:00,N,HB_SOUTH,14.95
01/27/2024,02:00,N,HB_WEST,15.01
01/27/2024,02:00,N,LZ_AEN,14.67
01/27/2024,02:00,N,LZ_CPS,15.29
01/27/2024,02:00,N,LZ_HOUSTON,14.42
01/27/2024,02:00,N,LZ_LCRA,14.99
01/27/2024,02:00,N,LZ_NORTH,13.83
01/27/2024,02:00,N,LZ_RAYBN,13.81
01/27/2024,02:00,N,LZ_SOUTH,15.21
01/27/2024,02:00,N,LZ_WEST,18.21
01/27/2024,03:00,N,HB_BUSAVG,12.7
01/27/2024,03:00,N,HB_HOUSTON,12.57
01/27/2024,03:00,N,HB_HUBAVG,12.94
01/27/2024,03:00,N,HB_NORTH,12.43
01/27/2024,03:00,N,HB_PAN,12.16
01/27/2024,03:00,N,HB_SOUTH,12.65
01/27/2024,03:00,N,HB_WEST,14.1
01/27/2024,03:00,N,LZ_AEN,12.69
01/27/2024,03:00,N,LZ_CPS,12.89
01/27/2024,03:00,N,LZ_HOUSTON,12.56
01/27/2024,03:00,N,LZ_LCRA,12.82
01/27/2024,03:00,N,LZ_NORTH,12.43
01/27/2024,03:00,N,LZ_RAYBN,12.42
01/27/2024,03:00,N,LZ_SOUTH,12.71
01/27/2024,03:00,N,LZ_WEST,17.46
01/27/2024,04:00,N,HB_BUSAVG,12.48
01/27/2024,04:00,N,HB_HOUSTON,12.31
01/27/2024,04:00,N,HB_HUBAVG,12.74
01/27/2024,04:00,N,HB_NORTH,12.24
01/27/2024,04:00,N,HB_PAN,11.91
01/27/2024,04:00,N,HB_SOUTH,12.21
01/27/2024,04:00,N,HB_WEST,14.17
01/27/2024,04:00,N,LZ_AEN,12.5
01/27/2024,04:00,N,LZ_CPS,12.84
01/27/2024,04:00,N,LZ_HOUSTON,12.3
01/27/2024,04:00,N,LZ_LCRA,12.68
01/27/2024,04:00,N,LZ_NORTH,12.24
01/27/2024,04:00,N,LZ_RAYBN,12.23
01/27/2024,04:00,N,LZ_SOUTH,11.87
01/27/2024,04:00,N,LZ_WEST,17.93
01/27/2024,05:00,N,HB_BUSAVG,12.24
01/27/2024,05:00,N,HB_HOUSTON,12.11
01/27/2024,05:00,N,HB_HUBAVG,12.51
01/27/2024,05:00,N,HB_NORTH,12.27
01/27/2024,05:00,N,HB_PAN,11.59
01/27/2024,05:00,N,HB_SOUTH,10.8
01/27/2024,05:00,N,HB_WEST,14.86
01/27/2024,05:00,N,LZ_AEN,12.34
01/27/2024,05:00,N,LZ_CPS,12.99
01/27/2024,05:00,N,LZ_HOUSTON,12.07
01/27/2024,05:00,N,LZ_LCRA,12.66
01/27/2024,05:00,N,LZ_NORTH,12.29
01/27/2024,05:00,N,LZ_RAYBN,12.3
01/27/2024,05:00,N,LZ_SOUTH,8.57
01/27/2024,05:00,N,LZ_WEST,20.69
01/27/2024,06:00,N,HB_BUSAVG,14.51
01/27/2024,06:00,N,HB_HOUSTON,14.32
01/27/2024,06:00,N,HB_HUBAVG,14.9
01/27/2024,06:00,N,HB_NORTH,14.46
01/27/2024,06:00,N,HB_PAN,12.86
01/27/2024,06:00,N,HB_SOUTH,12.82
01/27/2024,06:00,N,HB_WEST,18.01
01/27/2024,06:00,N,LZ_AEN,14.69
01/27/2024,06:00,N,LZ_CPS,15.57
01/27/2024,06:00,N,LZ_HOUSTON,14.28
01/27/2024,06:00,N,LZ_LCRA,15.12
01/27/2024,06:00,N,LZ_NORTH,14.47
01/27/2024,06:00,N,LZ_RAYBN,14.47
01/27/2024,06:00,N,LZ_SOUTH,10.08
01/27/2024,06:00,N,LZ_WEST,25.51
01/27/2024,07:00,N,HB_BUSAVG,21.24
01/27/2024,07:00,N,HB_HOUSTON,21.28
01/27/2024,07:00,N,HB_HUBAVG,21.43
01/27/2024,07:00,N,HB_NORTH,21.89
01/27/2024,07:00,N,HB_PAN,19.52
01/27/2024,07:00,N,HB_SOUTH,17.82
01/27/2024,07:00,N,HB_WEST,24.73
01/27/2024,07:00,N,LZ_AEN,21.68
01/27/2024,07:00,N,LZ_CPS,22.78
01/27/2024,07:00,N,LZ_HOUSTON,21.22
01/27/2024,07:00,N,LZ_LCRA,22.19
01/27/2024,07:00,N,LZ_NORTH,21.89
01/27/2024,07:00,N,LZ_RAYBN,21.92
01/27/2024,07:00,N,LZ_SOUTH,13.72
01/27/2024,07:00,N,LZ_WEST,31.08
01/27/2024,08:00,N,HB_BUSAVG,23.91
01/27/2024,08:00,N,HB_HOUSTON,23.88
01/27/2024,08:00,N,HB_HUBAVG,24.0
01/27/2024,08:00,N,HB_NORTH,24.88
01/27/2024,08:00,N,HB_PAN,21.99
01/27/2024,08:00,N,HB_SOUTH,19.54
01/27/2024,08:00,N,HB_WEST,27.71
01/27/2024,08:00,N,LZ_AEN,24.58
01/27/2024,08:00,N,LZ_CPS,26.43
01/27/2024,08:00,N,LZ_HOUSTON,23.77
01/27/2024,08:00,N,LZ_LCRA,25.19
01/27/2024,08:00,N,LZ_NORTH,24.91
01/27/2024,08:00,N,LZ_RAYBN,24.94
01/27/2024,08:00,N,LZ_SOUTH,13.81
01/27/2024,08:00,N,LZ_WEST,34.8
01/27/2024,09:00,N,HB_BUSAVG,22.35
01/27/2024,09:00,N,HB_HOUSTON,22.87
01/27/2024,09:00,N,HB_HUBAVG,22.51
01/27/2024,09:00,N,HB_NORTH,23.11
01/27/2024,09:00,N,HB_PAN,20.33
01/27/2024,09:00,N,HB_SOUTH,18.52
01/27/2024,09:00,N,HB_WEST,25.54
01/27/2024,09:00,N,LZ_AEN,22.68
01/27/2024,09:00,N,LZ_CPS,23.3
01/27/2024,09:00,N,LZ_HOUSTON,22.9
01/27/2024,09:00,N,LZ_LCRA,22.91
01/27/2024,09:00,N,LZ_NORTH,23.11
01/27/2024,09:00,N,LZ_RAYBN,23.16
01/27/2024,09:00,N,LZ_SOUTH,14.43
01/27/2024,09:00,N,LZ_WEST,29.78
01/27/2024,10:00,N,HB_BUSAVG,16.28
01/27/2024,10:00,N,HB_HOUSTON,17.06
01/27/2024,10:00,N,HB_HUBAVG,16.15
01/27/2024,10:00,N,HB_NORTH,17.2
01/27/2024,10:00,N,HB_PAN,17.12
01/27/2024,10:00,N,HB_SOUTH,13.03
01/27/2024,10:00,N,HB_WEST,17.31
01/27/2024,10:00,N,LZ_AEN,17.05
01/27/2024,10:00,N,LZ_CPS,18.28
01/27/2024,10:00,N,LZ_HOUSTON,17.07
01/27/2024,10:00,N,LZ_LCRA,17.2
01/27/2024,10:00,N,LZ_NORTH,17.22
01/27/2024,10:00,N,LZ_RAYBN,17.22
01/27/2024,10:00,N,LZ_SOUTH,8.52
01/27/2024,10:00,N,LZ_WEST,17.51
01/27/2024,11:00,N,HB_BUSAVG,15.49
01/27/2024,11:00,N,HB_HOUSTON,16.7
01/27/2024,11:00,N,HB_HUBAVG,15.37
01/27/2024,11:00,N,HB_NORTH,16.43
01/27/2024,11:00,N,HB_PAN,16.26
01/27/2024,11:00,N,HB_SOUTH,11.96
01/27/2024,11:00,N,HB_WEST,16.39
01/27/2024,11:00,N,LZ_AEN,16.16
01/27/2024,11:00,N,LZ_CPS,16.79
01/27/2024,11:00,N,LZ_HOUSTON,16.75
01/27/2024,11:00,N,LZ_LCRA,16.24
01/27/2024,11:00,N,LZ_NORTH,16.43
01/27/2024,11:00,N,LZ_RAYBN,16.44
01/27/2024,11:00,N,LZ_SOUTH,8.39
01/27/2024,11:00,N,LZ_WEST,16.39
01/27/2024,12:00,N,HB_BUSAVG,14.0
01/27/2024,12:00,N,HB_HOUSTON,15.08
01/27/2024,12:00,N,HB_HUBAVG,13.9
01/27/2024,12:00,N,HB_NORTH,14.84
01/27/2024,12:00,N,HB_PAN,14.85
01/27/2024,12:00,N,HB_SOUTH,10.88
01/27/2024,12:00,N,HB_WEST,14.81
01/27/2024,12:00,N,LZ_AEN,14.64
01/27/2024,12:00,N,LZ_CPS,15.16
01/27/2024,12:00,N,LZ_HOUSTON,15.12
01/27/2024,12:00,N,LZ_LCRA,14.7
01/27/2024,12:00,N,LZ_NORTH,14.84
01/27/2024,12:00,N,LZ_RAYBN,14.85
01/27/2024,12:00,N,LZ_SOUTH,7.79
01/27/2024,12:00,N,LZ_WEST,14.82
01/27/2024,13:00,N,HB_BUSAVG,11.46
01/27/2024,13:00,N,HB_HOUSTON,12.46
01/27/2024,13:00,N,HB_HUBAVG,11.36
01/27/2024,13:00,N,HB_NORTH,12.26
01/27/2024,13:00,N,HB_PAN,12.28
01/27/2024,13:00,N,HB_SOUTH,8.48
01/27/2024,13:00,N,HB_WEST,12.24
01/27/2024,13:00,N,LZ_AEN,12.11
01/27/2024,13:00,N,LZ_CPS,12.52
01/27/2024,13:00,N,LZ_HOUSTON,12.5
01/27/2024,13:00,N,LZ_LCRA,12.16
01/27/2024,13:00,N,LZ_NORTH,12.26
01/27/2024,13:00,N,LZ_RAYBN,12.27
01/27/2024,13:00,N,LZ_SOUTH,5.48
01/27/2024,13:00,N,LZ_WEST,12.24
01/27/2024,14:00,N,HB_BUSAVG,10.97
01/27/2024,14:00,N,HB_HOUSTON,11.85
01/27/2024,14:00,N,HB_HUBAVG,10.87
01/27/2024,14:00,N,HB_NORTH,11.72
01/27/2024,14:00,N,HB_PAN,11.76
01/27/2024,14:00,N,HB_SOUTH,8.17
01/27/2024,14:00,N,HB_WEST,11.72
01/27/2024,14:00,N,LZ_AEN,11.62
01/27/2024,14:00,N,LZ_CPS,11.87
01/27/2024,14:00,N,LZ_HOUSTON,11.88
01/27/2024,14:00,N,LZ_LCRA,11.64
01/27/2024,14:00,N,LZ_NORTH,11.73
01/27/2024,14:00,N,LZ_RAYBN,11.74
01/27/2024,14:00,N,LZ_SOUTH,5.34
01/27/2024,14:00,N,LZ_WEST,11.72
01/27/2024,15:00,N,HB_BUSAVG,10.26
01/27/2024,15:00,N,HB_HOUSTON,11.07
01/27/2024,15:00,N,HB_HUBAVG,10.17
01/27/2024,15:00,N,HB_NORTH,10.94
01/27/2024,15:00,N,HB_PAN,10.98
01/27/2024,15:00,N,HB_SOUTH,7.73
01/27/2024,15:00,N,HB_WEST,10.95
01/27/2024,15:00,N,LZ_AEN,10.81
01/27/2024,15:00,N,LZ_CPS,11.09
01/27/2024,15:00,N,LZ_HOUSTON,11.09
01/27/2024,15:00,N,LZ_LCRA,10.85
01/27/2024,15:00,N,LZ_NORTH,10.95
01/27/2024,15:00,N,LZ_RAYBN,10.95
01/27/2024,15:00,N,LZ_SOUTH,5.11
01/27/2024,15:00,N,LZ_WEST,10.96
01/27/2024,16:00,N,HB_BUSAVG,10.35
01/27/2024,16:00,N,HB_HOUSTON,11.13
01/27/2024,16:00,N,HB_HUBAVG,10.26
01/27/2024,16:00,N,HB_NORTH,11.02
01/27/2024,16:00,N,HB_PAN,11.07
01/27/2024,16:00,N,HB_SOUTH,7.84
01/27/2024,16:00,N,HB_WEST,11.04
01/27/2024,16:00,N,LZ_AEN,10.93
01/27/2024,16:00,N,LZ_CPS,11.15
01/27/2024,16:00,N,LZ_HOUSTON,11.15
01/27/2024,16:00,N,LZ_LCRA,10.95
01/27/2024,16:00,N,LZ_NORTH,11.03
01/27/2024,16:00,N,LZ_RAYBN,11.04
01/27/2024,16:00,N,LZ_SOUTH,5.37
01/27/2024,16:00,N,LZ_WEST,11.04
01/27/2024,17:00,N,HB_BUSAVG,13.71
01/27/2024,17:00,N,HB_HOUSTON,13.86
01/27/2024,17:00,N,HB_HUBAVG,13.55
01/27/2024,17:00,N,HB_NORTH,14.68
01/27/2024,17:00,N,HB_PAN,14.68
01/27/2024,17:00,N,HB_SOUTH,10.86
01/27/2024,17:00,N,HB_WEST,14.81
01/27/2024,17:00,N,LZ_AEN,15.44
01/27/2024,17:00,N,LZ_CPS,16.35
01/27/2024,17:00,N,LZ_HOUSTON,13.86
01/27/2024,17:00,N,LZ_LCRA,16.05
01/27/2024,17:00,N,LZ_NORTH,14.64
01/27/2024,17:00,N,LZ_RAYBN,14.62
01/27/2024,17:00,N,LZ_SOUTH,7.34
01/27/2024,17:00,N,LZ_WEST,15.08
01/27/2024,18:00,N,HB_BUSAVG,28.61
01/27/2024,18:00,N,HB_HOUSTON,28.49
01/27/2024,18:00,N,HB_HUBAVG,28.61
01/27/2024,18:00,N,HB_NORTH,29.14
01/27/2024,18:00,N,HB_PAN,29.57
01/27/2024,18:00,N,HB_SOUTH,26.69
01/27/2024,18:00,N,HB_WEST,30.11
01/27/2024,18:00,N,LZ_AEN,29.23
01/27/2024,18:00,N,LZ_CPS,29.83
01/27/2024,18:00,N,LZ_HOUSTON,28.54
01/27/2024,18:00,N,LZ_LCRA,29.61
01/27/2024,18:00,N,LZ_NORTH,29.12
01/27/2024,18:00,N,LZ_RAYBN,29.13
01/27/2024,18:00,N,LZ_SOUTH,24.18
01/27/2024,18:00,N,LZ_WEST,33.03
01/27/2024,19:00,N,HB_BUSAVG,40.76
01/27/2024,19:00,N,HB_HOUSTON,39.47
01/27/2024,19:00,N,HB_HUBAVG,41.15
01/27/2024,19:00,N,HB_NORTH,41.35
01/27/2024,19:00,N,HB_PAN,43.64
01/27/2024,19:00,N,HB_SOUTH,36.78
01/27/2024,19:00,N,HB_WEST,46.99
01/27/2024,19:00,N,LZ_AEN,40.1
01/27/2024,19:00,N,LZ_CPS,39.84
01/27/2024,19:00,N,LZ_HOUSTON,39.53
01/27/2024,19:00,N,LZ_LCRA,40.59
01/27/2024,19:00,N,LZ_NORTH,41.42
01/27/2024,19:00,N,LZ_RAYBN,41.48
01/27/2024,19:00,N,LZ_SOUTH,34.2
01/27/2024,19:00,N,LZ_WEST,58.76
01/27/2024,20:00,N,HB_BUSAVG,35.62
01/27/2024,20:00,N,HB_HOUSTON,34.57
01/27/2024,20:00,N,HB_HUBAVG,36.36
01/27/2024,20:00,N,HB_NORTH,35.39
01/27/2024,20:00,N,HB_PAN,37.48
01/27/2024,20:00,N,HB_SOUTH,33.06
01/27/2024,20:00,N,HB_WEST,42.43
01/27/2024,20:00,N,LZ_AEN,35.29
01/27/2024,20:00,N,LZ_CPS,35.92
01/27/2024,20:00,N,LZ_HOUSTON,34.62
01/27/2024,20:00,N,LZ_LCRA,36.25
01/27/2024,20:00,N,LZ_NORTH,35.43
01/27/2024,20:00,N,LZ_RAYBN,35.49
01/27/2024,20:00,N,LZ_SOUTH,31.47
01/27/2024,20:00,N,LZ_WEST,58.62
01/27/2024,21:00,N,HB_BUSAVG,33.43
01/27/2024,21:00,N,HB_HOUSTON,32.4
01/27/2024,21:00,N,HB_HUBAVG,34.44
01/27/2024,21:00,N,HB_NORTH,32.63
01/27/2024,21:00,N,HB_PAN,34.56
01/27/2024,21:00,N,HB_SOUTH,31.78
01/27/2024,21:00,N,HB_WEST,40.95
01/27/2024,21:00,N,LZ_AEN,32.61
01/27/2024,21:00,N,LZ_CPS,32.97
01/27/2024,21:00,N,LZ_HOUSTON,32.35
01/27/2024,21:00,N,LZ_LCRA,33.18
01/27/2024,21:00,N,LZ_NORTH,32.66
01/27/2024,21:00,N,LZ_RAYBN,32.7
01/27/2024,21:00,N,LZ_SOUTH,31.82
01/27/2024,21:00,N,LZ_WEST,57.8
01/27/2024,22:00,N,HB_BUSAVG,33.22
01/27/2024,22:00,N,HB_HOUSTON,32.05
01/27/2024,22:00,N,HB_HUBAVG,34.45
01/27/2024,22:00,N,HB_NORTH,32.26
01/27/2024,22:00,N,HB_PAN,34.38
01/27/2024,22:00,N,HB_SOUTH,31.2
01/27/2024,22:00,N,HB_WEST,42.28
01/27/2024,22:00,N,LZ_AEN,32.19
01/27/2024,22:00,N,LZ_CPS,32.25
01/27/2024,22:00,N,LZ_HOUSTON,31.98
01/27/2024,22:00,N,LZ_LCRA,32.36
01/27/2024,22:00,N,LZ_NORTH,32.29
01/27/2024,22:00,N,LZ_RAYBN,32.34
01/27/2024,22:00,N,LZ_SOUTH,30.9
01/27/2024,22:00,N,LZ_WEST,61.0
01/27/2024,23:00,N,HB_BUSAVG,28.77
01/27/2024,23:00,N,HB_HOUSTON,27.2
01/27/2024,23:00,N,HB_HUBAVG,30.42
01/27/2024,23:00,N,HB_NORTH,27.36
01/27/2024,23:00,N,HB_PAN,29.72
01/27/2024,23:00,N,HB_SOUTH,26.56
01/27/2024,23:00,N,HB_WEST,40.57
01/27/2024,23:00,N,LZ_AEN,27.3
01/27/2024,23:00,N,LZ_CPS,27.0
01/27/2024,23:00,N,LZ_HOUSTON,27.09
01/27/2024,23:00,N,LZ_LCRA,27.12
01/27/2024,23:00,N,LZ_NORTH,27.4
01/27/2024,23:00,N,LZ_RAYBN,27.42
01/27/2024,23:00,N,LZ_SOUTH,26.55
01/27/2024,23:00,N,LZ_WEST,62.37
01/27/2024,24:00,N,HB_BUSAVG,26.22
01/27/2024,24:00,N,HB_HOUSTON,24.65
01/27/2024,24:00,N,HB_HUBAVG,28.18
01/27/2024,24:00,N,HB_NORTH,24.38
01/27/2024,24:00,N,HB_PAN,26.89
01/27/2024,24:00,N,HB_SOUTH,24.17
01/27/2024,24:00,N,HB_WEST,39.54
01/27/2024,24:00,N,LZ_AEN,24.67
01/27/2024,24:00,N,LZ_CPS,24.84
01/27/2024,24:00,N,LZ_HOUSTON,24.53
01/27/2024,24:00,N,LZ_LCRA,24.69
01/27/2024,24:00,N,LZ_NORTH,24.41
01/27/2024,24:00,N,LZ_RAYBN,24.43
01/27/2024,24:00,N,LZ_SOUTH,24.43
01/27/2024,24:00,N,LZ_WEST,66.03
01/28/2024,01:00,N,HB_BUSAVG,27.95
01/28/2024,01:00,N,HB_HOUSTON,26.63
01/28/2024,01:00,N,HB_HUBAVG,29.33
01/28/2024,01:00,N,HB_NORTH,26.84
01/28/2024,01:00,N,HB_PAN,28.98
01/28/2024,01:00,N,HB_SOUTH,25.94
01/28/2024,01:00,N,HB_WEST,37.92
01/28/2024,01:00,N,LZ_AEN,26.54
01/28/2024,01:00,N,LZ_CPS,26.95
01/28/2024,01:00,N,LZ_HOUSTON,26.57
01/28/2024,01:00,N,LZ_LCRA,27.44
01/28/2024,01:00,N,LZ_NORTH,26.85
01/28/2024,01:00,N,LZ_RAYBN,26.9
01/28/2024,01:00,N,LZ_SOUTH,26.81
01/28/2024,01:00,N,LZ_WEST,62.82
01/28/2024,02:00,N,HB_BUSAVG,25.94
01/28/2024,02:00,N,HB_HOUSTON,24.62
01/28/2024,02:00,N,HB_HUBAVG,27.34
01/28/2024,02:00,N,HB_NORTH,24.88
01/28/2024,02:00,N,HB_PAN,27.04
01/28/2024,02:00,N,HB_SOUTH,23.73
01/28/2024,02:00,N,HB_WEST,36.12
01/28/2024,02:00,N,LZ_AEN,24.58
01/28/2024,02:00,N,LZ_CPS,24.98
01/28/2024,02:00,N,LZ_HOUSTON,24.55
01/28/2024,02:00,N,LZ_LCRA,25.51
01/28/2024,02:00,N,LZ_NORTH,24.88
01/28/2024,02:00,N,LZ_RAYBN,24.93
01/28/2024,02:00,N,LZ_SOUTH,24.14
01/28/2024,02:00,N,LZ_WEST,61.35
01/28/2024,03:00,N,HB_BUSAVG,26.27
01/28/2024,03:00,N,HB_HOUSTON,24.88
01/28/2024,03:00,N,HB_HUBAVG,27.8
01/28/2024,03:00,N,HB_NORTH,25.01
01/28/2024,03:00,N,HB_PAN,27.01
01/28/2024,03:00,N,HB_SOUTH,24.16
01/28/2024,03:00,N,HB_WEST,37.16
01/28/2024,03:00,N,LZ_AEN,25.08
01/28/2024,03:00,N,LZ_CPS,25.67
01/28/2024,03:00,N,LZ_HOUSTON,24.82
01/28/2024,03:00,N,LZ_LCRA,26.47
01/28/2024,03:00,N,LZ_NORTH,25.02
01/28/2024,03:00,N,LZ_RAYBN,25.04
01/28/2024,03:00,N,LZ_SOUTH,24.71
01/28/2024,03:00,N,LZ_WEST,63.1
01/28/2024,04:00,N,HB_BUSAVG,26.35
01/28/2024,04:00,N,HB_HOUSTON,24.88
01/28/2024,04:00,N,HB_HUBAVG,28.08
01/28/2024,04:00,N,HB_NORTH,24.88
01/28/2024,04:00,N,HB_PAN,26.83
01/28/2024,04:00,N,HB_SOUTH,24.15
01/28/2024,04:00,N,HB_WEST,38.42
01/28/2024,04:00,N,LZ_AEN,25.29
01/28/2024,04:00,N,LZ_CPS,26.1
01/28/2024,04:00,N,LZ_HOUSTON,24.82
01/28/2024,04:00,N,LZ_LCRA,26.86
01/28/2024,04:00,N,LZ_NORTH,24.88
01/28/2024,04:00,N,LZ_RAYBN,24.89
01/28/2024,04:00,N,LZ_SOUTH,24.43
01/28/2024,04:00,N,LZ_WEST,65.98
01/28/2024,05:00,N,HB_BUSAVG,26.5
01/28/2024,05:00,N,HB_HOUSTON,25.13
01/28/2024,05:00,N,HB_HUBAVG,28.29
01/28/2024,05:00,N,HB_NORTH,24.88
01/28/2024,05:00,N,HB_PAN,26.7
01/28/2024,05:00,N,HB_SOUTH,24.57
01/28/2024,05:00,N,HB_WEST,38.6
01/28/2024,05:00,N,LZ_AEN,25.41
01/28/2024,05:00,N,LZ_CPS,26.12
01/28/2024,05:00,N,LZ_HOUSTON,25.09
01/28/2024,05:00,N,LZ_LCRA,26.87
01/28/2024,05:00,N,LZ_NORTH,24.88
01/28/2024,05:00,N,LZ_RAYBN,24.88
01/28/2024,05:00,N,LZ_SOUTH,25.22
01/28/2024,05:00,N,LZ_WEST,66.02
01/28/2024,06:00,N,HB_BUSAVG,28.39
01/28/2024,06:00,N,HB_HOUSTON,27.21
01/28/2024,06:00,N,HB_HUBAVG,30.39
01/28/2024,06:00,N,HB_NORTH,26.37
01/28/2024,06:00,N,HB_PAN,27.64
01/28/2024,06:00,N,HB_SOUTH,27.04
01/28/2024,06:00,N,HB_WEST,40.93
01/28/2024,06:00,N,LZ_AEN,27.8
01/28/2024,06:00,N,LZ_CPS,29.09
01/28/2024,06:00,N,LZ_HOUSTON,27.2
01/28/2024,06:00,N,LZ_LCRA,29.37
01/28/2024,06:00,N,LZ_NORTH,26.35
01/28/2024,06:00,N,LZ_RAYBN,26.31
01/28/2024,06:00,N,LZ_SOUTH,27.32
01/28/2024,06:00,N,LZ_WEST,68.93
01/28/2024,07:00,N,HB_BUSAVG,46.62
01/28/2024,07:00,N,HB_HOUSTON,45.95
01/28/2024,07:00,N,HB_HUBAVG,47.75
01/28/2024,07:00,N,HB_NORTH,46.31
01/28/2024,07:00,N,HB_PAN,47.18
01/28/2024,07:00,N,HB_SOUTH,42.58
01/28/2024,07:00,N,HB_WEST,56.15
01/28/2024,07:00,N,LZ_AEN,46.72
01/28/2024,07:00,N,LZ_CPS,46.65
01/28/2024,07:00,N,LZ_HOUSTON,46.1
01/28/2024,07:00,N,LZ_LCRA,49.1
01/28/2024,07:00,N,LZ_NORTH,46.31
01/28/2024,07:00,N,LZ_RAYBN,46.35
01/28/2024,07:00,N,LZ_SOUTH,41.2
01/28/2024,07:00,N,LZ_WEST,77.11
01/28/2024,08:00,N,HB_BUSAVG,49.35
01/28/2024,08:00,N,HB_HOUSTON,48.43
01/28/2024,08:00,N,HB_HUBAVG,50.41
01/28/2024,08:00,N,HB_NORTH,48.99
01/28/2024,08:00,N,HB_PAN,49.58
01/28/2024,08:00,N,HB_SOUTH,45.84
01/28/2024,08:00,N,HB_WEST,58.41
01/28/2024,08:00,N,LZ_AEN,49.32
01/28/2024,08:00,N,LZ_CPS,48.55
01/28/2024,08:00,N,LZ_HOUSTON,48.56
01/28/2024,08:00,N,LZ_LCRA,52.31
01/28/2024,08:00,N,LZ_NORTH,48.99
01/28/2024,08:00,N,LZ_RAYBN,49.06
01/28/2024,08:00,N,LZ_SOUTH,45.34
01/28/2024,08:00,N,LZ_WEST,78.41
01/28/2024,09:00,N,HB_BUSAVG,29.98
01/28/2024,09:00,N,HB_HOUSTON,30.09
01/28/2024,09:00,N,HB_HUBAVG,30.02
01/28/2024,09:00,N,HB_NORTH,30.16
01/28/2024,09:00,N,HB_PAN,29.46
01/28/2024,09:00,N,HB_SOUTH,29.08
01/28/2024,09:00,N,HB_WEST,30.75
01/28/2024,09:00,N,LZ_AEN,29.92
01/28/2024,09:00,N,LZ_CPS,29.82
01/28/2024,09:00,N,LZ_HOUSTON,30.25
01/28/2024,09:00,N,LZ_LCRA,30.05
01/28/2024,09:00,N,LZ_NORTH,30.15
01/28/2024,09:00,N,LZ_RAYBN,30.16
01/28/2024,09:00,N,LZ_SOUTH,28.69
01/28/2024,09:00,N,LZ_WEST,32.75
01/28/2024,10:00,N,HB_BUSAVG,19.27
01/28/2024,10:00,N,HB_HOUSTON,19.29
01/28/2024,10:00,N,HB_HUBAVG,19.26
01/28/2024,10:00,N,HB_NORTH,19.29
01/28/2024,10:00,N,HB_PAN,19.28
01/28/2024,10:00,N,HB_SOUTH,19.19
01/28/2024,10:00,N,HB_WEST,19.28
01/28/2024,10:00,N,LZ_AEN,19.25
01/28/2024,10:00,N,LZ_CPS,19.23
01/28/2024,10:00,N,LZ_HOUSTON,19.33
01/28/2024,10:00,N,LZ_LCRA,19.25
01/28/2024,10:00,N,LZ_NORTH,19.29
